PC1,PC2,Cluster,Sentence
-0.19145169 ,1.19709036 ,4 , "Preheat  oven  to  375  degrees  F  (190  degrees  C).Combine  white  rice  flour ,  teff  flour ,  cornstarch ,  sweet  rice  flour ,  baking  soda ,  xanthan  gum ,  and  salt  in  a  bowl. "
-1.10933433 ,0.28815897 ,3 , "Beat  butter ,  white  sugar ,  brown  sugar ,  and  vanilla  extract  together  in  a  bowl  until  smooth  and  creamy. "
-0.11762325 ,-0.85959032 ,0 , "Add  eggs ,  1  at  a  time ,  beating  well  after  each  addition. "
-0.90387781 ,0.60003960 ,4 , "Slowly  beat  flour  mixture  into  creamed  butter  mixture  until  dough  is  just  mixed;  fold  in  chocolate  chips  and  walnuts. "
0.09634899 ,-0.11189832 ,2 , "Drop  dough  by  round  spoonful  onto  the  baking  sheet. "
0.57519918 ,0.02739539 ,6 , "Bake  in  the  preheated  oven  until  cookies  are  golden  brown ,  9  to  11  minutes. "
0.50246125 ,-1.05330032 ,0 , "Let  stand  for  2  to  3  minutes  on  the  baking  sheet  before  transferring  to  a  wire  rack  to  cool  completely. "
-0.00999849 ,0.50368053 ,3 , "Preheat  oven  to  350  degrees  F  (175  degrees  C).Beat  brown  sugar ,  white  sugar ,  margarine ,  shortening ,  eggs ,  and  vanilla  extract  together  in  a  large  bowl  with  an  electric  mixer  until  light  and  fluffy. "
-0.75706071 ,0.41786602 ,4 , "Whisk  flour ,  cocoa  powder ,  baking  soda ,  and  salt  together  in  a  separate  bowl;  beat  into  sugar  mixture  until  you  have  a  dough. "
-1.13617698 ,0.94152817 ,5 , "Stir  chocolate  chips  and  walnuts  into  dough. "
0.44726331 ,-0.16779309 ,2 , "Drop  rounded  teaspoonfuls  of  dough  2  inches  apart  onto  baking  sheets. "
0.73019898 ,-0.15266621 ,6 , "Bake  in  the  preheated  oven  until  golden  and  set ,  8  to  10  minutes. "
0.34487134 ,-1.01210222 ,0 , "Cool  briefly  on  the  baking  sheets  before  transferring  to  wire  racks  to  cool  completely. "
0.16290370 ,0.46671831 ,3 , "Preheat  the  oven  to  350  degrees  F  (175  degrees  C).In  a  large  bowl ,  mix  together  the  sugar ,  brown  sugar ,  and  eggs  until  creamy. "
-0.61910889 ,0.15976733 ,3 , "Melt  the  butter  or  margarine  in  a  saucepan  over  low  heat  and  mix  into  the  sugar  along  with  the  vanilla. "
-0.57300830 ,0.31798087 ,4 , "Combine  the  flour  and  baking  soda;  stir  into  the  batter  until  it  becomes  dough. "
-1.15193338 ,0.34718752 ,5 , "Mix  in  chocolate  chips. "
0.81055027 ,-0.43366901 ,2 , "Drop  by  teaspoonfuls  about  2  inches  apart  on  ungreased  cookie  sheets. "
0.80425347 ,-0.13572591 ,6 , "Bake  in  the  preheated  oven  for  5  to  7  minutes ,  until  browned  at  the  edges. "
2.04531532 ,1.57995425 ,1 , "Preheat  oven  to "
0.18259385 ,0.38712745 ,3 , "350  degrees  F  (175  degrees  C).In  a  medium  bowl ,  cream  the  butter  with  the  brown  and  white  sugars. "
-0.87867764 ,0.07101092 ,3 , "Stir  in  the  vanilla ,  egg  white ,  and  water. "
-0.77554548 ,0.62485961 ,4 , "Sift  together  the  flour ,  baking  soda ,  and  salt;  stir  into  the  creamed  mixture. "
-0.99245204 ,-0.01752920 ,5 , "Mix  in  the  chocolate  chips. "
0.33503601 ,0.54626211 ,2 , "Drop  dough  by  heaping  spoonfuls  onto  ungreased  cookie  sheets. "
1.15330303 ,-0.01635458 ,6 , "Bake  for  8  to  10  minutes  in  the  preheated  oven. "
0.41490774 ,-0.93659592 ,0 , "Allow  cookies  to  cool  for  1  minute  on  baking  sheets  before  transferring  to  wire  racks  to  cool  completely. "
1.94003157 ,0.98018947 ,1 , "Preheat  oven  to  350  degrees  F  (175  degrees  C). "
-0.67251721 ,0.50597504 ,4 , "Stir  together  the  flour ,  baking  soda  and  salt;  set  aside. "
-0.83596383 ,0.14334069 ,3 , "In    a  large  bowl ,  cream  together  the  vegetable  oil ,  brown  sugar  and  white  sugar  until  smooth. "
-0.65875521 ,-0.46069380 ,3 , "Beat  in  the  eggs  one  at  a  time ,  then  stir  in  the  vanilla  and  almond  extracts. "
-0.74752039 ,-0.17287987 ,3 , "Blend  in  the  dry  ingredients ,  then  fold  in  the  chocolate  chips. "
0.53317160 ,0.08056937 ,2 , "Drop  by  rounded  spoonfuls  onto  ungreased  cookie  sheets. "
1.15330303 ,-0.01635458 ,6 , "Bake  for  8  to  10  minutes  in  the  preheated  oven. "
0.43929383 ,-0.98649672 ,0 , "Allow  cookies  to  cool  on  baking  sheet  for  5  minutes  before  removing  to  a  wire  rack  to  cool  completely. "
1.80583611 ,0.80376849 ,1 , "Preheat  the  oven  to  375  degrees  F  (190  degrees  C). "
0.31009279 ,0.67435984 ,2 , "Lightly  grease  2  baking  sheets. "
-0.74129405 ,0.02732423 ,3 , "Cream  the  margarine  with  the  white  and  brown  sugars  in  a  mixing  bowl  until  light  and  fluffy. "
-0.74932071 ,-0.15092481 ,3 , "Beat  in  the  eggs  and    vanilla  extract. "
-0.76873941 ,-0.07050716 ,3 , "Mix  the  instant  coffee  and  water  together  in  a  small  bowl;  stir  into  the  egg  and  sugar  mixture. "
-0.79861922 ,-0.10638817 ,3 , "Stir  in  the  strawberry  jam. "
-1.20914212 ,0.94125526 ,4 , "chestnut  puree ,  hot  chocolate  mix ,  cinnamon ,  nutmeg ,  lemon  juice ,  orange  liqueur ,  and  maple  extract  until  evenly  blended. "
-0.82922803 ,0.85742239 ,4 , "Gradually  stir  in  the  flour ,  granola ,  baking  powder ,  baking  soda ,  and  salt  until  evenly  blended. "
-1.10822959 ,0.50841066 ,5 , "Stir  in  the  chocolate  chips ,  walnuts ,  and  grated  chocolate  until  well  blended. "
0.11692336 ,-0.22868204 ,0 , "Pinch  off  tablespoon-sized  amounts  of  dough  and  roll  between  hands  to  make  1  inch  diameter  balls. "
0.24631761 ,-0.31532545 ,2 , "Place  balls  on  prepared  baking  sheets  and  flatten  with  a  floured  glass  to  be  1/4  inch  high. "
0.67915621 ,-0.21888965 ,6 , "Bake  in  preheated  oven  until  tops  are  set  when  lightly  touched ,  10  to  12  minutes. "
0.47143882 ,-1.02057890 ,0 , "Cool  10  minutes  on  baking  sheets  before  moving  to  a  rack  to  cool  completely. "
0.25895719 ,0.88530670 ,4 , "Preheat  oven  to  375  degrees  F  (190  degrees  C).Mix  flour ,  cocoa  powder ,  salt ,  and  baking  soda  together  in  a  large  bowl. "
-0.93972816 ,0.47624946 ,3 , "Whisk  white  sugar ,  brown  sugar ,  butter ,  shortening ,  eggs ,  and  vanilla  extract  together  in  a  separate  bowl  until  smooth. "
-0.94787342 ,0.91214551 ,4 , "Stir  sugar  mixture  into  flour  mixture  until  just  combined. "
-0.95401040 ,0.46374822 ,5 , "Fold  in  chocolate  chips  and  walnuts. "
0.09395406 ,0.36045881 ,2 , "Spoon  batter ,  1  to  2  tablespoons  per  cookie ,  onto  a  baking  sheet. "
0.78664953 ,0.15597467 ,6 , "Bake  in  the  preheated  oven  until  cookies  are  browned ,  10  to  15  minutes. "
0.30054802 ,-0.57883139 ,0 , "Cool  cookies  for  5  minutes  on  the  baking  sheet  before  serving. "
-0.01943175 ,0.49969951 ,3 , "Preheat  oven  to  350  degrees  F  (175  degrees  C).Beat  butter ,  sweet  potato ,  white  sugar ,  brown  sugar ,  and  orange  juice  with  an  electric  mixer  in  a  large  bowl  until  smooth. "
-0.44270191 ,-0.44192279 ,3 , "Add  eggs  whites  one  at  a  time ,  allowing  each  egg  to  blend  into  butter  mixture  before  adding  the  next. "
-1.02037822 ,0.01588426 ,3 , "Beat  in  vanilla  extract. "
-0.55904138 ,0.13267396 ,4 , "Dissolve  baking  soda  in  hot  water  in  a  small  bowl. "
-0.67258847 ,0.13857456 ,3 , "Add  to  sweet  potato  batter. "
-1.16642156 ,0.93763390 ,5 , "Stir  in  flour ,  chocolate  chips ,  and  walnuts. "
0.32444040 ,0.01245676 ,2 , "Roll  dough  into  walnut-sized  balls  and  place  2  inches  apart  onto  ungreased  baking  sheets. "
0.74709181 ,0.18728847 ,6 , "Bake  in  preheated  oven  until  edges  are  nicely  browned ,  about  10  minutes. "
1.97257623 ,1.02417523 ,1 , "Preheat  oven  to  375  degrees  F  (190  degrees  C). "
0.27090644 ,0.07044137 ,2 , "Line  a  baking  sheet  with  baking  parchment  paper. "
-0.81285992 ,0.75533691 ,4 , "Mix  flour ,  baking  powder ,  and  baking  soda  together  in  a  bowl. "
-0.58923688 ,-0.08160573 ,3 , "Beat  butter  and  brown  sugar  with  an  electric  mixer  in  a  large  bowl  until  smooth. "
-0.72142350 ,0.60211983 ,3 , "Beat  1  egg  into  butter  mixture. "
-0.66035884 ,-0.01296956 ,3 , "Beat  second  egg  into  mixture  along  with  the  vanilla  extract;  add  flour  mixture  and  stir  until  it  just  forms  a  batter. "
-0.77035088 ,0.36549543 ,5 , "Fold  chocolate  chips ,  quinoa  flakes ,  oat  bran ,  and  cream  through  the  batter  to  distribute  throughout. "
0.21528633 ,-0.48924249 ,0 , "Roll  dough  into  small  balls  and  arrange  on  prepared  baking  sheet  with  at  least  2  inches  between  balls. "
0.84652124 ,0.56027587 ,6 , "Bake  in  preheated  oven  until  lightly  browned ,  about  10  minutes. "
0.42542973 ,-1.04099362 ,0 , "Let  cookies  cool  on  pan  for  10  minutes  before  removing  to  a  wire  rack  to  cool  completely. "
1.87990172 ,0.91775932 ,1 , "Preheat  oven  to  375  degrees  F  (190  degrees  C).       "
0.16366816 ,0.06856701 ,2 , "Grease  cookie  sheets  with  non-stick  cooking  spray "
-0.26284236 ,-0.19266177 ,3 , "(I  use  butter  flavored)  and  set  aside. "
-0.93888617 ,0.88715791 ,4 , "Combine  cream  cheese ,  margarine ,  and  sugars.     "
-0.91271832 ,0.21713226 ,3 , "Blend  in  egg  and  vanilla.     "
-0.58450873 ,-0.03864911 ,3 , "Add  dry  ingredients  and  mix  well.     "
-1.09425704 ,0.27551744 ,5 , "Add  chocolate  chips  and  mix. "
0.69305307 ,-0.23402226 ,6 , "Bake  15-18  minutes  or  until  edges  are  slightly  browned.     "
0.68397232 ,-0.38578932 ,0 , "Enjoy!Place  oven  rack  in  the  upper  third  of  the  oven. "
1.11167990 ,0.45853893 ,1 , "Preheat  oven  to  350  degrees  F  (175  degrees  C).Spray  2  cushioned  or  heavy-duty  baking  sheets  with  cooking  spray. "
-0.47209568 ,-0.21833871 ,3 , "Beat  shortening  and  sugar  together  in  a  large  mixing  bowl  with  an  electric  mixer  on  medium  speed  until  creamy  and  smooth. "
-0.72543196 ,0.10179388 ,3 , "Beat  egg  into  shortening  mixture  until  well  mixed. "
-0.62744995 ,0.20442113 ,3 , "Place  matzo  cake  meal ,  orange  juice ,  potato  starch ,  and  salt  into  bowl  with  shortening  mixture;  beat  on  low  speed  until  batter  is  well  combined. "
-1.09151924 ,0.74497030 ,5 , "Stir  chocolate  chips  into  batter. "
0.27487792 ,0.02801223 ,2 , "Drop  batter  by  rounded  tablespoons  about  2  inches  apart  onto  prepared  baking  sheets. "
0.50693887 ,0.11433738 ,6 , "Bake  cookies  in  the  preheated  oven  until  pale  golden  brown ,  14  to  17  minutes. "
0.42912464 ,-0.33616398 ,0 , "Cool  cookies  on  baking  sheet  for  2  minutes. "
0.53725104 ,-1.25737909 ,0 , "Transfer  to  rack  to  cool  completely. "
1.80583611 ,0.80376849 ,1 , "Preheat  the  oven  to  375  degrees  F  (190  degrees  C). "
-0.81311353 ,1.01785702 ,4 , "Sift  together  the  flour ,  baking  powder ,  baking  soda  and  salt. "
0.17648582 ,-1.13219655 ,0 , "Set  aside. "
-0.59561880 ,-0.00579324 ,3 , "Process  the  rolled  oats  in  a  blender  or  food  processor  until  almost  powdered ,  combine  with  the  sifted  ingredients. "
-0.95035536 ,0.14770466 ,3 , "In  a  large  bowl ,  cream  together  the  butter ,  brown  sugar  and  white  sugar  until  smooth. "
-0.48906224 ,-0.76660620 ,3 , "Beat  in  the  eggs  one  at  a  time  then  stir  in  the  vanilla. "
-0.74122373 ,-0.02591687 ,3 , "Gradually  stir  in  the  dry  ingredients  until  well  blended. "
-0.83448719 ,0.21295401 ,5 , "Fold  in  the  chocolate  chips  and  pecans. "
0.56897392 ,0.08105547 ,2 , "Drop  by  rounded  spoonfuls  onto  ungreased  cookie  sheet. "
1.15330303 ,-0.01635458 ,6 , "Bake  for  8  to  10  minutes  in  the  preheated  oven. "
0.43929383 ,-0.98649672 ,0 , "Allow  cookies  to  cool  on  baking  sheet  for  5  minutes  before  removing  to  a  wire  rack  to  cool  completely. "
1.94003157 ,0.98018947 ,1 , "Preheat  oven  to  350  degrees  F  (175  degrees  C). "
-0.13085328 ,0.82568395 ,2 , "Generously  grease  a  baking  sheet  with  1  tablespoon  butter. "
-0.78495112 ,0.21000270 ,3 , "Beat  1  cup  softened  butter ,  brown  sugar ,  and  white  sugar  together  in  a  bowl  with  an  electric  mixer  until  smooth  and  creamy. "
-0.26916145 ,-0.71270414 ,3 , "Beat  one  egg  into  the  batter  until  fully  integrated. "
-0.63019252 ,-0.15840649 ,3 , "Add  second  egg  with  vanilla  extract;  beat  until  smooth. "
-0.60495359 ,-0.07683182 ,3 , "Dissolve  baking  soda  into  hot  water  in  a  small  bowl;  stir  into  the  batter  along  with  the  heavy  cream. "
-0.43497464 ,0.13744308 ,3 , "Add  flour  and  chocolate  chips  into  the  batter;  stir  vigorously  for  20  seconds. "
-0.37822678 ,-0.24769558 ,3 , "Stir  the  cookie  spread  through  the  batter. "
0.35122476 ,-0.20804344 ,2 , "Drop  batter  onto  prepared  baking  sheet  in  portions  spaced  about  1-inch  apart. "
0.63843001 ,0.16723910 ,6 , "Bake  in  the  preheated  oven  until  golden  brown ,  about  20  minutes. "
0.43057980 ,-1.23168890 ,0 , "Let  cookies  cool  for  5  minutes  on  sheet  before  moving  to  a  wire  rack  to  cool  completely. "
1.94003157 ,0.98018947 ,1 , "Preheat  oven  to  350  degrees  F  (175  degrees  C). "
0.33877288 ,0.23088533 ,2 , "Grease  cookie  sheets. "
-1.01153132 ,0.31866835 ,3 , "In  a  large  bowl ,  cream  together  the  butter  flavored  shortening ,  white  sugar  and  brown  sugar  until  smooth. "
-0.49021366 ,-0.73123253 ,3 , "Beat  in  the  eggs ,  one  at  a  time  then  stir  in  the  vanilla. "
-0.84122619 ,0.78794303 ,4 , "Combine  the  flour ,  baking  powder  and  salt;  stir  into  the  creamed  mixture. "
-0.35614654 ,-0.74958159 ,0 , "Adjust  the  amount  of  chocolate  chips  to  your  liking ,  then  stir  them  in  by  hand  using  a  wooden  spoon. "
0.00017947 ,-0.00758825 ,2 , "Drop  dough  by  heaping  spoonfuls  onto  the  prepared  cookie  sheets. "
0.31794901 ,-0.64530338 ,0 , "Clumps  of  dough  should  be  about  3  inches  apart. "
0.59078492 ,-0.13623008 ,6 , "Bake  for  7  minutes  in  the  preheated  oven ,  until  brown  around  the  edges. "
0.69096643 ,-1.19900486 ,0 , "Let  cool  for  20  minutes. "
1.27759140 ,0.37539490 ,1 , "Eat  and  enjoy!Preheat  the  oven  to  375  degrees  F  (190  degrees  C). "
0.11248995 ,0.38148880 ,2 , "Lightly  grease  cookie  sheets. "
-0.73329509 ,0.07440510 ,3 , "In  a  large  bowl ,  mix  together  the  butter ,  honey ,  and  powdered  milk  with  an  electric  mixer. "
-0.49021366 ,-0.73123254 ,3 , "Beat  in  the  eggs  one  at  a  time ,  then  stir  in  the  vanilla. "
-0.77638593 ,0.44812862 ,4 , "Combine  the  flour ,  baking  soda ,  and  salt;  stir  into  the  honey  mixture  using  a  large  spoon. "
-1.21006039 ,0.66971173 ,5 , "Mix  in  pecans  and  chocolate  chips. "
0.29649576 ,-0.81025665 ,2 , "Drop  by  teaspoonfuls  onto  the  prepared  cookie  sheets. "
0.79878081 ,0.15041393 ,6 , "Bake  for  7  to  10  minutes  in  the  preheated  oven ,  until  lightly  browned. "
-0.29467186 ,-1.11146448 ,0 , "Cookies  will  not  spread  very  much. "
0.32612115 ,-1.25392037 ,0 , "Cool  for  a  minute  on  the  cookie  sheets  before  removing  to  wire  racks  to  cool  completely. "
